in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Dear,NNP
Sir,NNP
My,NNP
Suggestion,NNP
Please,NNP
make,VB
Adharr,NNP
Card,NNP
a,DT
must,MD
for,IN
every,DT
thing,NN
in,IN
India,NNP
I,PRP
like,VBP
to,TO
See,VB
India,NNP
in,IN
top,JJ
5,CD
in,IN
madel,NN
tally,RB
in,IN
all,DT
sport,NN
events,NNS
I,PRP
have,VBP
some,DT
plan,NN
call,VB
me,PRP
1,CD
416,CD
930,CD
8132,CD
India,NNP
has,VBZ
the,DT
Sun,NNP
power,NN
harvest,NN
Solar,JJ
power,NN
the,DT
most,RBS
I,PRP
would,MD
like,VB
to,TO
see,VB
india,VB
a,DT
super,JJ
power,NN
in,IN
solar,JJ
energy,NN
I,PRP
have,VBP
plan,NN
for,IN
it,PRP
too,RB
Harvest,NNP
drinking,VBG
water,NN
from,IN
Sea,NNP
for,IN
all,DT
major,JJ
city,NN
Use,NNP
Israel,NNP
tech,NN
for,IN
our,PRP$
farmers,NNS
and,CC
bring,VB
in,IN
the,DT
green,JJ
revolution,NN
This,DT
can,MD
be,VB
your,PRP$
trump,JJ
card,NN
for,IN
next,JJ
ele,NN
Hi,NNP
sir,NN
this,DT
is,VBZ
regarding,VBG
of,IN
bank,NN
accounts,NNS
to,TO
maintain,VB
minimum,NN
of,IN
5000rs,CD
sir,NN
we,PRP
are,VBP
students,NNS
how,WRB
can,MD
we,PRP
maintain,VB
minimum,JJ
balance,NN
in,IN
banks,NNS
And,CC
also,RB
for,IN
pension,NN
holders,NNS
will,MD
be,VB
depended,VBN
on,IN
pensions,NNS
only,RB
even,RB
for,IN
them,PRP
to,TO
maintain,VB
minimum,NN
of,IN
5000,CD
is,VBZ
difficult,JJ
as,IN
not,RB
all,DT
of,IN
pension,NN
holders,NNS
are,VBP
rich,JJ
enough,RB
or,CC
they,PRP
get,VBP
too,RB
much,JJ
to,TO
leave,VB
5000,CD
in,IN
account,NN
only..,NNS
so,RB
pls,RB
do,VBP
something,NN
regarding,VBG
student,NN
and,CC
pension,NN
holders,NNS
account,VBP
sir..,JJ
pls,NN
sir,VBD
it,PRP
's,VBZ
a,DT
humble,JJ
request,NN
Hi,NNP
sir,NN
this,DT
is,VBZ
regarding,VBG
of,IN
bank,NN
accounts,NNS
to,TO
maintain,VB
minimum,NN
of,IN
5000rs,CD
sir,NN
we,PRP
are,VBP
students,NNS
how,WRB
can,MD
we,PRP
maintain,VB
minimum,JJ
balance,NN
in,IN
banks,NNS
And,CC
also,RB
for,IN
pension,NN
holders,NNS
will,MD
be,VB
depended,VBN
on,IN
pensions,NNS
only,RB
even,RB
for,IN
them,PRP
to,TO
maintain,VB
minimum,NN
of,IN
5000,CD
is,VBZ
difficult,JJ
as,IN
not,RB
all,DT
of,IN
pension,NN
holders,NNS
are,VBP
rich,JJ
enough,RB
or,CC
they,PRP
get,VBP
too,RB
much,JJ
to,TO
leave,VB
5000,CD
in,IN
account,NN
only..,NNS
so,RB
pls,RB
do,VBP
something,NN
regarding,VBG
student,NN
and,CC
pension,NN
holders,NNS
account,VBP
sir..,JJ
pls,NN
sir,VBD
it,PRP
's,VBZ
a,DT
humble,JJ
request,NN
Hi,NNP
sir,NN
this,DT
is,VBZ
regarding,VBG
of,IN
bank,NN
accounts,NNS
to,TO
maintain,VB
minimum,NN
of,IN
5000rs,CD
sir,NN
we,PRP
are,VBP
students,NNS
how,WRB
can,MD
we,PRP
maintain,VB
minimum,JJ
balance,NN
in,IN
banks,NNS
And,CC
also,RB
for,IN
pension,NN
holders,NNS
will,MD
be,VB
depended,VBN
on,IN
pensions,NNS
only,RB
even,RB
for,IN
them,PRP
to,TO
maintain,VB
minimum,NN
of,IN
5000,CD
is,VBZ
difficult,JJ
as,IN
not,RB
all,DT
of,IN
pension,NN
holders,NNS
are,VBP
rich,JJ
enough,RB
or,CC
they,PRP
get,VBP
too,RB
much,JJ
to,TO
leave,VB
5000,CD
in,IN
account,NN
only..,NNS
so,RB
pls,RB
do,VBP
something,NN
regarding,VBG
student,NN
and,CC
pension,NN
holders,NNS
account,VBP
sir..,JJ
pls,NN
sir,VBD
it,PRP
's,VBZ
a,DT
humble,JJ
request,NN
Hi,NNP
sir,NN
this,DT
is,VBZ
regarding,VBG
of,IN
bank,NN
accounts,NNS
to,TO
maintain,VB
minimum,NN
of,IN
5000rs,CD
sir,NN
we,PRP
are,VBP
students,NNS
how,WRB
can,MD
we,PRP
maintain,VB
minimum,JJ
balance,NN
in,IN
banks,NNS
And,CC
also,RB
for,IN
pension,NN
holders,NNS
will,MD
be,VB
depended,VBN
on,IN
pensions,NNS
only,RB
even,RB
for,IN
them,PRP
to,TO
maintain,VB
minimum,NN
of,IN
5000,CD
is,VBZ
difficult,JJ
as,IN
not,RB
all,DT
of,IN
pension,NN
holders,NNS
are,VBP
rich,JJ
enough,RB
or,CC
they,PRP
get,VBP
too,RB
much,JJ
to,TO
leave,VB
5000,CD
in,IN
account,NN
only..,NNS
so,RB
pls,RB
do,VBP
something,NN
regarding,VBG
student,NN
and,CC
pension,NN
holders,NNS
account,VBP
sir..,JJ
pls,NN
sir,VBD
it,PRP
's,VBZ
a,DT
humble,JJ
request,NN
Hi,NNP
sir,NN
this,DT
is,VBZ
regarding,VBG
of,IN
bank,NN
accounts,NNS
to,TO
maintain,VB
minimum,NN
of,IN
5000rs,CD
sir,NN
we,PRP
are,VBP
students,NNS
how,WRB
can,MD
we,PRP
maintain,VB
minimum,JJ
balance,NN
in,IN
banks,NNS
And,CC
also,RB
for,IN
pension,NN
holders,NNS
will,MD
be,VB
depended,VBN
on,IN
pensions,NNS
only,RB
even,RB
for,IN
them,PRP
to,TO
maintain,VB
minimum,NN
of,IN
5000,CD
is,VBZ
difficult,JJ
as,IN
not,RB
all,DT
of,IN
pension,NN
holders,NNS
are,VBP
rich,JJ
enough,RB
or,CC
they,PRP
get,VBP
too,RB
much,JJ
to,TO
leave,VB
5000,CD
in,IN
account,NN
only..,NNS
so,RB
pls,RB
do,VBP
something,NN
regarding,VBG
student,NN
and,CC
pension,NN
holders,NNS
account,VBP
sir..,JJ
pls,NN
sir,VBD
it,PRP
's,VBZ
a,DT
humble,JJ
request,NN
Hi,NNP
sir,NN
this,DT
is,VBZ
regarding,VBG
of,IN
bank,NN
accounts,NNS
to,TO
maintain,VB
minimum,NN
of,IN
5000rs,CD
sir,NN
we,PRP
are,VBP
students,NNS
how,WRB
can,MD
we,PRP
maintain,VB
minimum,JJ
balance,NN
in,IN
banks,NNS
And,CC
also,RB
for,IN
pension,NN
holders,NNS
will,MD
be,VB
depended,VBN
on,IN
pensions,NNS
only,RB
even,RB
for,IN
them,PRP
to,TO
maintain,VB
minimum,NN
of,IN
5000,CD
is,VBZ
difficult,JJ
as,IN
not,RB
all,DT
of,IN
pension,NN
holders,NNS
are,VBP
rich,JJ
enough,RB
or,CC
they,PRP
get,VBP
too,RB
much,JJ
to,TO
leave,VB
5000,CD
in,IN
account,NN
only..,NNS
so,RB
pls,RB
do,VBP
something,NN
regarding,VBG
student,NN
and,CC
pension,NN
holders,NNS
account,VBP
sir..,JJ
pls,NN
sir,VBD
it,PRP
's,VBZ
a,DT
humble,JJ
request,NN
Hi,NNP
sir,NN
this,DT
is,VBZ
regarding,VBG
of,IN
bank,NN
accounts,NNS
to,TO
maintain,VB
minimum,NN
of,IN
5000rs,CD
sir,NN
we,PRP
are,VBP
students,NNS
how,WRB
can,MD
we,PRP
maintain,VB
minimum,JJ
balance,NN
in,IN
banks,NNS
And,CC
also,RB
for,IN
pension,NN
holders,NNS
will,MD
be,VB
depended,VBN
on,IN
pensions,NNS
only,RB
even,RB
for,IN
them,PRP
to,TO
maintain,VB
minimum,NN
of,IN
5000,CD
is,VBZ
difficult,JJ
as,IN
not,RB
all,DT
of,IN
pension,NN
holders,NNS
are,VBP
rich,JJ
enough,RB
or,CC
they,PRP
get,VBP
too,RB
much,JJ
to,TO
leave,VB
5000,CD
in,IN
account,NN
only..,NNS
so,RB
pls,RB
do,VBP
something,NN
regarding,VBG
student,NN
and,CC
pension,NN
holders,NNS
account,VBP
sir..,JJ
pls,NN
sir,VBD
it,PRP
's,VBZ
a,DT
humble,JJ
request,NN
Hi,NNP
sir,NN
this,DT
is,VBZ
regarding,VBG
of,IN
bank,NN
accounts,NNS
to,TO
maintain,VB
minimum,NN
of,IN
5000rs,CD
sir,NN
we,PRP
are,VBP
students,NNS
how,WRB
can,MD
we,PRP
maintain,VB
minimum,JJ
balance,NN
in,IN
banks,NNS
And,CC
also,RB
for,IN
pension,NN
holders,NNS
will,MD
be,VB
depended,VBN
on,IN
pensions,NNS
only,RB
even,RB
for,IN
them,PRP
to,TO
maintain,VB
minimum,NN
of,IN
5000,CD
is,VBZ
difficult,JJ
as,IN
not,RB
all,DT
of,IN
pension,NN
holders,NNS
are,VBP
rich,JJ
enough,RB
or,CC
they,PRP
get,VBP
too,RB
much,JJ
to,TO
leave,VB
5000,CD
in,IN
account,NN
only..,NNS
so,RB
pls,RB
do,VBP
something,NN
regarding,VBG
student,NN
and,CC
pension,NN
holders,NNS
account,VBP
sir..,JJ
pls,NN
sir,VBD
it,PRP
's,VBZ
a,DT
humble,JJ
request,NN
Hi,NNP
sir,NN
this,DT
is,VBZ
regarding,VBG
of,IN
bank,NN
accounts,NNS
to,TO
maintain,VB
minimum,NN
of,IN
5000rs,CD
sir,NN
we,PRP
are,VBP
students,NNS
how,WRB
can,MD
we,PRP
maintain,VB
minimum,JJ
balance,NN
in,IN
banks,NNS
And,CC
also,RB
for,IN
pension,NN
holders,NNS
will,MD
be,VB
depended,VBN
on,IN
pensions,NNS
only,RB
even,RB
for,IN
them,PRP
to,TO
maintain,VB
minimum,NN
of,IN
5000,CD
is,VBZ
difficult,JJ
as,IN
not,RB
all,DT
of,IN
pension,NN
holders,NNS
are,VBP
rich,JJ
enough,RB
or,CC
they,PRP
get,VBP
too,RB
much,JJ
to,TO
leave,VB
5000,CD
in,IN
account,NN
only..,NNS
so,RB
pls,RB
do,VBP
something,NN
regarding,VBG
student,NN
and,CC
pension,NN
holders,NNS
account,VBP
sir..,JJ
pls,NN
sir,VBD
it,PRP
's,VBZ
a,DT
humble,JJ
request,NN
Hi,NNP
sir,NN
this,DT
is,VBZ
regarding,VBG
of,IN
bank,NN
accounts,NNS
to,TO
maintain,VB
minimum,NN
of,IN
5000rs,CD
sir,NN
we,PRP
are,VBP
students,NNS
how,WRB
can,MD
we,PRP
maintain,VB
minimum,JJ
balance,NN
in,IN
banks,NNS
And,CC
also,RB
for,IN
pension,NN
holders,NNS
will,MD
be,VB
depended,VBN
on,IN
pensions,NNS
only,RB
even,RB
for,IN
them,PRP
to,TO
maintain,VB
minimum,NN
of,IN
5000,CD
is,VBZ
difficult,JJ
as,IN
not,RB
all,DT
of,IN
pension,NN
holders,NNS
are,VBP
rich,JJ
enough,RB
or,CC
they,PRP
